Longitude (x),Latitude (y),STATION_NAME,ID,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,Data Quality,MAX_TEMPERATURE,Max Temp Flag,MIN_TEMPERATURE,Min Temp Flag,MEAN_TEMPERATURE,Mean Temp Flag,HEATING_DEGREE_DAYS,Heat Deg Days Flag,COOLING_DEGREE_DAYS,Cool Deg Days Flag,TOTAL_RAIN,Total Rain Flag,TOTAL_SNOW,Total Snow Flag,TOTAL_PRECIPITATION,Total Precip Flag,SNOW_ON_GROUND,Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-78.88,43.92,OSHAWA,6155875,2022-10-16,2022,10,16,,14.1,,1.8,,8,,10,,0,,,,,,0,,,,20,,39,
-78.88,43.92,OSHAWA,6155875,2022-10-17,2022,10,17,,9.8,,4.2,,7,,11,,0,,,,,,1.4,,,,20,,45,
-78.88,43.92,OSHAWA,6155875,2022-10-18,2022,10,18,,8.9,,3.6,,6.3,,11.7,,0,,,,,,5.2,,,,21,,45,
-78.88,43.92,OSHAWA,6155875,2022-10-19,2022,10,19,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-20,2022,10,20,,7.3,,-2.7,,2.3,,15.7,,0,,,,,,0,,,,22,,41,
-78.88,43.92,OSHAWA,6155875,2022-10-21,2022,10,21,,14.8,,-2.7,,6.1,,11.9,,0,,,,,,0,,,,18,,32,
-78.88,43.92,OSHAWA,6155875,2022-10-22,2022,10,22,,18.5,,3.2,,10.9,,7.1,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-23,2022,10,23,,19.9,,3.2,,11.6,,6.4,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-24,2022,10,24,,19.5,,3.4,,11.5,,6.5,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-25,2022,10,25,,20.3,,11,,15.7,,2.3,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-26,2022,10,26,,15.1,,7,,11.1,,6.9,,0,,,,,,11.3,,,,29,,58,
-78.88,43.92,OSHAWA,6155875,2022-10-27,2022,10,27,,10.2,,0.2,,5.2,,12.8,,0,,,,,,0,,,,33,,41,
-78.88,43.92,OSHAWA,6155875,2022-10-28,2022,10,28,,10.4,,-1,,4.7,,13.3,,0,,,,,,0,,,,11,,33,
-78.88,43.92,OSHAWA,6155875,2022-10-29,2022,10,29,,14.4,,-1.5,,6.5,,11.5,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-30,2022,10,30,,14.2,,-2,,6.1,,11.9,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-10-31,2022,10,31,,12.9,,3,,8,,10,,0,,,,,,4.8,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-01,2022,11,01,,18.8,,5.4,,12.1,,5.9,,0,,,,,,0.2,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-02,2022,11,02,,13,,2.8,,7.9,,10.1,,0,,,,,,0.2,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-03,2022,11,03,,9.1,,7.1,,8.1,,9.9,,0,,,,,,0.2,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-04,2022,11,04,,18,,3.3,,10.7,,7.3,,0,,,,,,0.2,,,,9,,68,
-78.88,43.92,OSHAWA,6155875,2022-11-05,2022,11,05,,23,,6.7,,14.9,,3.1,,0,,,,,,1,,,,22,,48,
-78.88,43.92,OSHAWA,6155875,2022-11-06,2022,11,06,,16.5,,10.3,,13.4,,4.6,,0,,,,,,0,,,,23,,35,
-78.88,43.92,OSHAWA,6155875,2022-11-07,2022,11,07,,13.2,,2.4,,7.8,,10.2,,0,,,,,,0,,,,27,,54,
-78.88,43.92,OSHAWA,6155875,2022-11-08,2022,11,08,,8.9,,-1.7,,3.6,,14.4,,0,,,,,,0,,,,2,,32,
-78.88,43.92,OSHAWA,6155875,2022-11-09,2022,11,09,,10.9,,-0.6,,5.2,,12.8,,0,,,,,,0,,,,11,,35,
-78.88,43.92,OSHAWA,6155875,2022-11-10,2022,11,10,,17.2,,1.2,,9.2,,8.8,,0,,,,,,0,,,,21,,48,
-78.88,43.92,OSHAWA,6155875,2022-11-11,2022,11,11,,14.3,,3.9,,9.1,,8.9,,0,,,,,,7.8,,,,32,,39,
-78.88,43.92,OSHAWA,6155875,2022-11-12,2022,11,12,,11.2,,3.2,,7.2,,10.8,,0,,,,,,0,,,,30,,42,
-78.88,43.92,OSHAWA,6155875,2022-11-13,2022,11,13,,3.3,,-1.6,,0.9,,17.1,,0,,,,,,0,,,,31,,37,
-78.88,43.92,OSHAWA,6155875,2022-11-14,2022,11,14,,3.7,,-4.9,,-0.6,,18.6,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-15,2022,11,15,,1.2,,-5.4,,-2.1,,20.1,,0,,,,,,0,,,,7,,42,
-78.88,43.92,OSHAWA,6155875,2022-11-16,2022,11,16,,1.2,,-2,,-0.4,,18.4,,0,,,,,,1,,,,6,,33,
-78.88,43.92,OSHAWA,6155875,2022-11-17,2022,11,17,,0.9,,-4,,-1.6,,19.6,,0,,,,,,0,,,,28,,50,
-78.88,43.92,OSHAWA,6155875,2022-11-18,2022,11,18,,2.4,,-3,,-0.3,,18.3,,0,,,,,,0.2,,,,26,,50,
-78.88,43.92,OSHAWA,6155875,2022-11-19,2022,11,19,,-0.5,,-5.6,,-3.1,,21.1,,0,,,,,,0,,,,21,,48,
-78.88,43.92,OSHAWA,6155875,2022-11-20,2022,11,20,,-2,,-5.8,,-3.9,,21.9,,0,,,,,,0,,,,26,,63,
-78.88,43.92,OSHAWA,6155875,2022-11-21,2022,11,21,,7,,-7.7,,-0.4,,18.4,,0,,,,,,0,,,,21,,76,
-78.88,43.92,OSHAWA,6155875,2022-11-22,2022,11,22,,4.7,,-6,,-0.7,,18.7,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-23,2022,11,23,,7.4,,-4.2,,1.6,,16.4,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-24,2022,11,24,,8.3,,-4.2,,2.1,,15.9,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-11-25,2022,11,25,,7.2,,2.1,,4.7,,13.3,,0,,,,,,1,,,,30,,61,
-78.88,43.92,OSHAWA,6155875,2022-11-26,2022,11,26,,10.1,,-3.9,,3.1,,14.9,,0,,,,,,0,,,,22,,46,
-78.88,43.92,OSHAWA,6155875,2022-11-27,2022,11,27,,5.5,,-2.2,,1.7,,16.3,,0,,,,,,3.4,,,,36,,41,
-78.88,43.92,OSHAWA,6155875,2022-11-28,2022,11,28,,3.3,,-1.7,,0.8,,17.2,,0,,,,,,0,,,,33,,41,
-78.88,43.92,OSHAWA,6155875,2022-11-29,2022,11,29,,5.7,,-0.9,,2.4,,15.6,,0,,,,,,0,,,,12,,48,
-78.88,43.92,OSHAWA,6155875,2022-11-30,2022,11,30,,7.2,,-1.2,,3,,15,,0,,,,,,26.8,,,,27,,65,
-78.88,43.92,OSHAWA,6155875,2022-12-01,2022,12,01,,2.3,,-4,,-0.9,,18.9,,0,,,,,,0,,,,28,,52,
-78.88,43.92,OSHAWA,6155875,2022-12-02,2022,12,02,,5.7,,-5,,0.4,,17.6,,0,,,,,,1.3,,,,17,,35,
-78.88,43.92,OSHAWA,6155875,2022-12-03,2022,12,03,,9.2,,-0.4,,4.4,,13.6,,0,,,,,,5.2,,,,29,,76,
-78.88,43.92,OSHAWA,6155875,2022-12-04,2022,12,04,,1.4,,-3,,-0.8,,18.8,,0,,,,,,0,,,,20,,42,
-78.88,43.92,OSHAWA,6155875,2022-12-05,2022,12,05,,4.8,,-1,,1.9,,16.1,,0,,,,,,0,,,,21,,52,
-78.88,43.92,OSHAWA,6155875,2022-12-06,2022,12,06,,6,,3.5,,4.8,,13.2,,0,,,,,,0.5,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-07,2022,12,07,,7.2,,3.9,,5.6,,12.4,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-08,2022,12,08,,5.4,,-1.6,,1.9,,16.1,,0,,,,,,,M,,,33,,33,
-78.88,43.92,OSHAWA,6155875,2022-12-09,2022,12,09,,0.1,,-5.2,,-2.6,,20.6,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-10,2022,12,10,,-0.4,,-8.6,,-4.5,,22.5,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-11,2022,12,11,,-1.6,,-4,,-2.8,,20.8,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-12,2022,12,12,,-2.3,,-12.8,,-7.6,,25.6,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-13,2022,12,13,,-1.4,,-13,,-7.2,,25.2,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-14,2022,12,14,,-2.7,,-12.5,,-7.6,,25.6,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-15,2022,12,15,,2.5,,-3.5,,-0.5,,18.5,,0,,,,,,,M,,,11,,68,
-78.88,43.92,OSHAWA,6155875,2022-12-16,2022,12,16,,1.8,,-3.1,,-0.7,,18.7,,0,,,,,,,M,,,11,,32,
-78.88,43.92,OSHAWA,6155875,2022-12-17,2022,12,17,,1.1,,-5.7,,-2.3,,20.3,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-18,2022,12,18,,0.6,,-5.9,,-2.7,,20.7,,0,,,,,,,M,,,26,,42,
-78.88,43.92,OSHAWA,6155875,2022-12-19,2022,12,19,,1,,-4,,-1.5,,19.5,,0,,,,,,,M,,,29,,46,
-78.88,43.92,OSHAWA,6155875,2022-12-20,2022,12,20,,-0.4,,-4.8,,-2.6,,20.6,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-21,2022,12,21,,-0.6,,-9.3,,-5,,23,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-22,2022,12,22,,3.7,,-4.2,,-0.3,,18.3,,0,,,,,,,M,,,9,,55,
-78.88,43.92,OSHAWA,6155875,2022-12-23,2022,12,23,,3.5,,-13.1,,-4.8,,22.8,,0,,,,,,,M,,,25,,78,
-78.88,43.92,OSHAWA,6155875,2022-12-24,2022,12,24,,-7.9,,-14.4,,-11.2,,29.2,,0,,,,,,,M,,,25,,68,
-78.88,43.92,OSHAWA,6155875,2022-12-25,2022,12,25,,-3.9,,-8.4,,-6.2,,24.2,,0,,,,,,,M,,,27,,63,
-78.88,43.92,OSHAWA,6155875,2022-12-26,2022,12,26,,-4.5,,-8.8,,-6.7,,24.7,,0,,,,,,,M,,,26,,41,
-78.88,43.92,OSHAWA,6155875,2022-12-27,2022,12,27,,-0.4,,-5.9,,-3.2,,21.2,,0,,,,,,,M,,,23,,39,
-78.88,43.92,OSHAWA,6155875,2022-12-28,2022,12,28,,3.6,,-0.4,,1.6,,16.4,,0,,,,,,,M,,,21,,48,
-78.88,43.92,OSHAWA,6155875,2022-12-29,2022,12,29,,7.7,,-4,,1.9,,16.1,,0,,,,,,,M,,,24,,41,
-78.88,43.92,OSHAWA,6155875,2022-12-30,2022,12,30,,10.1,,5.3,,7.7,,10.3,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2022-12-31,2022,12,31,,8.3,,1.3,,4.8,,13.2,,0,,,,,,,M,,,32,,33,
-78.88,43.92,OSHAWA,6155875,2023-01-01,2023,01,01,,4.4,,1.6,,3,,15,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-02,2023,01,02,,4.6,,-3.2,,0.7,,17.3,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-03,2023,01,03,,4,,-1.5,,1.3,,16.7,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-04,2023,01,04,,3.1,,1.6,,2.4,,15.6,,0,,,,,,,M,,,6,,52,
-78.88,43.92,OSHAWA,6155875,2023-01-05,2023,01,05,,3.6,,1.7,,2.7,,15.3,,0,,,,,,,M,,,23,,39,
-78.88,43.92,OSHAWA,6155875,2023-01-06,2023,01,06,,4.5,,1.5,,3,,15,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-07,2023,01,07,,2.2,,-7.6,,-2.7,,20.7,,0,,,,,,,M,,,35,,37,
-78.88,43.92,OSHAWA,6155875,2023-01-08,2023,01,08,,-2.3,,-8.6,,-5.5,,23.5,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-09,2023,01,09,,1.3,,-2.4,,-0.6,,18.6,,0,,,,,,,M,,,27,,42,
-78.88,43.92,OSHAWA,6155875,2023-01-10,2023,01,10,,0.2,,-7.3,,-3.6,,21.6,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-11,2023,01,11,,-0.2,,-9.1,,-4.7,,22.7,,0,,,,,,0,,,,9,,39,
-78.88,43.92,OSHAWA,6155875,2023-01-12,2023,01,12,,3.1,,-0.7,,1.2,,16.8,,0,,,,,,0,,,,36,,41,
-78.88,43.92,OSHAWA,6155875,2023-01-13,2023,01,13,,-0.8,,-9.2,,-5,,23,,0,,,,,,0,,,,34,,54,
-78.88,43.92,OSHAWA,6155875,2023-01-14,2023,01,14,,-5.6,,-9.9,,-7.8,,25.8,,0,,,,,,0,,,,35,,32,
-78.88,43.92,OSHAWA,6155875,2023-01-15,2023,01,15,,-1.5,,-13.3,,-7.4,,25.4,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-16,2023,01,16,,0.4,,-10.4,,-5,,23,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-17,2023,01,17,,2.1,,-1.4,,0.4,,17.6,,0,,,,,,0,,,,8,,37,
-78.88,43.92,OSHAWA,6155875,2023-01-18,2023,01,18,,3.8,,-2.1,,0.9,,17.1,,0,,,,,,0,,,,29,,37,
-78.88,43.92,OSHAWA,6155875,2023-01-19,2023,01,19,,1,,-0.9,,0.1,,17.9,,0,,,,,,0,,,,9,,67,
-78.88,43.92,OSHAWA,6155875,2023-01-20,2023,01,20,,0.7,,-2.1,,-0.7,,18.7,,0,,,,,,0,,,,29,,37,
-78.88,43.92,OSHAWA,6155875,2023-01-21,2023,01,21,,0,,-2.3,,-1.2,,19.2,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-22,2023,01,22,,1.7,,-3.8,,-1.1,,19.1,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-23,2023,01,23,,1.2,,-3.7,,-1.3,,19.3,,0,,,,,,,M,,,25,,37,
-78.88,43.92,OSHAWA,6155875,2023-01-24,2023,01,24,,2.2,,-5.2,,-1.5,,19.5,,0,,,,,,,M,,,25,,46,
-78.88,43.92,OSHAWA,6155875,2023-01-25,2023,01,25,,1.4,,-5,,-1.8,,19.8,,0,,,,,,,M,,,10,,65,
-78.88,43.92,OSHAWA,6155875,2023-01-26,2023,01,26,,-1.7,,-7.6,,-4.7,,22.7,,0,,,,,,,M,,,33,,42,
-78.88,43.92,OSHAWA,6155875,2023-01-27,2023,01,27,,1.2,,-9.6,,-4.2,,22.2,,0,,,,,,,M,,,18,,50,
-78.88,43.92,OSHAWA,6155875,2023-01-28,2023,01,28,,2.1,,-3.6,,-0.8,,18.8,,0,,,,,,,M,,,28,,48,
-78.88,43.92,OSHAWA,6155875,2023-01-29,2023,01,29,,0.8,,-8.8,,-4,,22,,0,,,,,,,M,,,33,,37,
-78.88,43.92,OSHAWA,6155875,2023-01-30,2023,01,30,,-2.5,,-14.1,,-8.3,,26.3,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-01-31,2023,01,31,,-5.3,,-15.6,,-10.5,,28.5,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-02-01,2023,02,01,,-4.7,,-20.6,,-12.7,,30.7,,0,,,,,,,M,,,26,,39,
-78.88,43.92,OSHAWA,6155875,2023-02-02,2023,02,02,,1.6,,-13,,-5.7,,23.7,,0,,,,,,,M,,,31,,63,
-78.88,43.92,OSHAWA,6155875,2023-02-03,2023,02,03,,-13,,-26,,-19.5,,37.5,,0,,,,,,,M,,,33,,48,
-78.88,43.92,OSHAWA,6155875,2023-02-04,2023,02,04,,0,,-27.8,,-13.9,,31.9,,0,,,,,,,M,,,20,,42,
-78.88,43.92,OSHAWA,6155875,2023-02-05,2023,02,05,,4.4,,-4.7,,-0.2,,18.2,,0,,,,,,,M,,,25,,39,
-78.88,43.92,OSHAWA,6155875,2023-02-06,2023,02,06,,2,,-2.6,,-0.3,,18.3,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-02-07,2023,02,07,,6.8,,-1.3,,2.8,,15.2,,0,,,,,,,M,,,26,,33,
-78.88,43.92,OSHAWA,6155875,2023-02-08,2023,02,08,,5.8,,-3.4,,1.2,,16.8,,0,,,,,,,M,,,25,,33,
-78.88,43.92,OSHAWA,6155875,2023-02-09,2023,02,09,,5.6,,-4.2,,0.7,,17.3,,0,,,,,,,M,,,8,,39,
-78.88,43.92,OSHAWA,6155875,2023-02-10,2023,02,10,,5,,-3.1,,1,,17,,0,,,,,,,M,,,26,,52,
-78.88,43.92,OSHAWA,6155875,2023-02-11,2023,02,11,,1,,-3.8,,-1.4,,19.4,,0,,,,,,,M,,,20,,42,
-78.88,43.92,OSHAWA,6155875,2023-02-12,2023,02,12,,5.5,,-6.6,,-0.6,,18.6,,0,,,,,,,M,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-02-13,2023,02,13,,7.9,,-1.7,,3.1,,14.9,,0,,,,,,,M,,,30,,45,
-78.88,43.92,OSHAWA,6155875,2023-02-14,2023,02,14,,7.1,,-5.2,,1,,17,,0,,,,,,,M,,,20,,32,
-78.88,43.92,OSHAWA,6155875,2023-02-15,2023,02,15,,13.6,,3.8,,8.7,,9.3,,0,,,,,,,M,,,28,,58,
-78.88,43.92,OSHAWA,6155875,2023-02-16,2023,02,16,,6,,-0.5,,2.8,,15.2,,0,,,,,,8.7,,,,4,,32,
-78.88,43.92,OSHAWA,6155875,2023-02-17,2023,02,17,,0,,-9.5,,-4.8,,22.8,,0,,,,,,3.5,,,,34,,52,
-78.88,43.92,OSHAWA,6155875,2023-02-18,2023,02,18,,0.8,,-9.8,,-4.5,,22.5,,0,,,,,,0,,,,24,,45,
-78.88,43.92,OSHAWA,6155875,2023-02-19,2023,02,19,,7.2,,-2.9,,2.2,,15.8,,0,,,,,,0,,,,23,,42,
-78.88,43.92,OSHAWA,6155875,2023-02-20,2023,02,20,,4.9,,-4.3,,0.3,,17.7,,0,,,,,,0,,,,33,,42,
-78.88,43.92,OSHAWA,6155875,2023-02-21,2023,02,21,,5.4,,-4.5,,0.5,,17.5,,0,,,,,,1.2,,,,30,,65,
-78.88,43.92,OSHAWA,6155875,2023-02-22,2023,02,22,,-2.7,,-8.4,,-5.6,,23.6,,0,,,,,,5.6,,,,4,,46,
-78.88,43.92,OSHAWA,6155875,2023-02-23,2023,02,23,,-6.4,,-8.2,,-7.3,,25.3,,0,,,,,,0.2,,,,2,,42,
-78.88,43.92,OSHAWA,6155875,2023-02-24,2023,02,24,,-5.9,,-16.8,,-11.4,,29.4,,0,,,,,,0,,,,31,,54,
-78.88,43.92,OSHAWA,6155875,2023-02-25,2023,02,25,,-4.8,,-17.5,,-11.2,,29.2,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-02-26,2023,02,26,,2.2,,-5.8,,-1.8,,19.8,,0,,,,,,0,,,,26,,50,
-78.88,43.92,OSHAWA,6155875,2023-02-27,2023,02,27,,-1.7,,-12.7,,-7.2,,25.2,,0,,,,,,1.5,,,,8,,59,
-78.88,43.92,OSHAWA,6155875,2023-02-28,2023,02,28,,2,,-7.1,,-2.6,,20.6,,0,,,,,,0.9,,,,8,,54,
-78.88,43.92,OSHAWA,6155875,2023-03-01,2023,03,01,,1.5,,-6.7,,-2.6,,20.6,,0,,,,,,0,,,,11,,50,
-78.88,43.92,OSHAWA,6155875,2023-03-02,2023,03,02,,3,,-2.5,,0.3,,17.7,,0,,,,,,0,,,,34,,35,
-78.88,43.92,OSHAWA,6155875,2023-03-03,2023,03,03,,1.1,,-7.2,,-3.1,,21.1,,0,,,,,,13.3,,,,9,,63,
-78.88,43.92,OSHAWA,6155875,2023-03-04,2023,03,04,,3.8,,-2.7,,0.6,,17.4,,0,,,,,,3.2,,,,8,,52,
-78.88,43.92,OSHAWA,6155875,2023-03-05,2023,03,05,,5.4,,-4.4,,0.5,,17.5,,0,,,,,,0.2,,,,30,,39,
-78.88,43.92,OSHAWA,6155875,2023-03-06,2023,03,06,,4,,-3.8,,0.1,,17.9,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-03-07,2023,03,07,,2.1,,-3.8,,-0.9,,18.9,,0,,,,,,0,,,,34,,67,
-78.88,43.92,OSHAWA,6155875,2023-03-08,2023,03,08,,2.5,,-4.4,,-1,,19,,0,,,,,,0,,,,1,,52,
-78.88,43.92,OSHAWA,6155875,2023-03-09,2023,03,09,,3.3,,-5,,-0.9,,18.9,,0,,,,,,0,,,,35,,32,
-78.88,43.92,OSHAWA,6155875,2023-03-10,2023,03,10,,0.1,,-3,,-1.5,,19.5,,0,,,,,,0,,,,1,,45,
-78.88,43.92,OSHAWA,6155875,2023-03-11,2023,03,11,,-0.3,,-8.3,,-4.3,,22.3,,0,,,,,,0,,,,35,,33,
-78.88,43.92,OSHAWA,6155875,2023-03-12,2023,03,12,,-0.1,,-9.2,,-4.7,,22.7,,0,,,,,,0.4,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-03-13,2023,03,13,,1.5,,-3,,-0.8,,18.8,,0,,,,,,0.2,,,,33,,35,
-78.88,43.92,OSHAWA,6155875,2023-03-14,2023,03,14,,-0.9,,-6.8,,-3.9,,21.9,,0,,,,,,0,,,,34,,63,
-78.88,43.92,OSHAWA,6155875,2023-03-15,2023,03,15,,3.5,,-7.4,,-2,,20,,0,,,,,,0,,,,33,,46,
-78.88,43.92,OSHAWA,6155875,2023-03-16,2023,03,16,,7.8,,-4.3,,1.8,,16.2,,0,,,,,,2.7,,,,21,,32,
-78.88,43.92,OSHAWA,6155875,2023-03-17,2023,03,17,,6.6,,0.7,,3.7,,14.3,,0,,,,,,9.9,,,,27,,52,
-78.88,43.92,OSHAWA,6155875,2023-03-18,2023,03,18,,1.8,,-6.1,,-2.2,,20.2,,0,,,,,,0,,,,26,,58,
-78.88,43.92,OSHAWA,6155875,2023-03-19,2023,03,19,,0.1,,-8.6,,-4.3,,22.3,,0,,,,,,0,,,,28,,58,
-78.88,43.92,OSHAWA,6155875,2023-03-20,2023,03,20,,5.1,,-2,,1.6,,16.4,,0,,,,,,0,,,,21,,50,
-78.88,43.92,OSHAWA,6155875,2023-03-21,2023,03,21,,7.9,,-1.5,,3.2,,14.8,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-03-22,2023,03,22,,5.8,,-0.2,,2.8,,15.2,,0,,,,,,0,,,,11,,37,
-78.88,43.92,OSHAWA,6155875,2023-03-23,2023,03,23,,8.1,,-2.6,,2.8,,15.2,,0,,,,,,9.3,,,,33,,41,
-78.88,43.92,OSHAWA,6155875,2023-03-24,2023,03,24,,4.9,,-2.4,,1.3,,16.7,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-03-25,2023,03,25,,7.1,,0,,3.6,,14.4,,0,,,,,,16.8,,,,9,,78,
-78.88,43.92,OSHAWA,6155875,2023-03-26,2023,03,26,,10.5,,-2,,4.3,,13.7,,0,,,,,,0,,,,25,,55,
-78.88,43.92,OSHAWA,6155875,2023-03-27,2023,03,27,,5.1,,-2,,1.6,,16.4,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-03-28,2023,03,28,,5.9,,-3.4,,1.3,,16.7,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-03-29,2023,03,29,,7.6,,-5.2,,1.2,,16.8,,0,,,,,,2,,,,30,,55,
-78.88,43.92,OSHAWA,6155875,2023-03-30,2023,03,30,,2.2,,-8.8,,-3.3,,21.3,,0,,,,,,0,,,,21,,39,
-78.88,43.92,OSHAWA,6155875,2023-03-31,2023,03,31,,4.6,,-4.1,,0.3,,17.7,,0,,,,,,5.7,,,,10,,35,
-78.88,43.92,OSHAWA,6155875,2023-04-01,2023,04,01,,15.2,,-3,,6.1,,11.9,,0,,,,,,17.3,,,,31,,63,
-78.88,43.92,OSHAWA,6155875,2023-04-02,2023,04,02,,2.1,,-5.8,,-1.9,,19.9,,0,,,,,,0,,,,33,,42,
-78.88,43.92,OSHAWA,6155875,2023-04-03,2023,04,03,,12.8,,-0.9,,6,,12,,0,,,,,,0,,,,23,,41,
-78.88,43.92,OSHAWA,6155875,2023-04-04,2023,04,04,,12.5,,4.4,,8.5,,9.5,,0,,,,,,0,,,,8,,35,
-78.88,43.92,OSHAWA,6155875,2023-04-05,2023,04,05,,10.2,,3.3,,6.8,,11.2,,0,,,,,,21.4,,,,12,,59,
-78.88,43.92,OSHAWA,6155875,2023-04-06,2023,04,06,,11.8,,1.1,,6.5,,11.5,,0,,,,,,0,,,,25,,50,
-78.88,43.92,OSHAWA,6155875,2023-04-07,2023,04,07,,5.1,,-2.5,,1.3,,16.7,,0,,,,,,0,,,,30,,52,
-78.88,43.92,OSHAWA,6155875,2023-04-08,2023,04,08,,5.3,,-4.5,,0.4,,17.6,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-04-09,2023,04,09,,9,,-3.7,,2.7,,15.3,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-04-10,2023,04,10,,16.2,,-3.2,,6.5,,11.5,,0,,,,,,0,,,,22,,37,
-78.88,43.92,OSHAWA,6155875,2023-04-11,2023,04,11,,23.9,,0,,12,,6,,0,,,,,,0,,,,27,,71,
-78.88,43.92,OSHAWA,6155875,2023-04-12,2023,04,12,,27.2,,8.1,,17.7,,0.3,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-04-13,2023,04,13,,24.7,,6.7,,15.7,,2.3,,0,,,,,,0,,,,22,,48,
-78.88,43.92,OSHAWA,6155875,2023-04-14,2023,04,14,,25.3,,5.8,,15.6,,2.4,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-04-15,2023,04,15,,26.6,,8.3,,17.5,,0.5,,0,,,,,,0,,,,,M,,M
-78.88,43.92,OSHAWA,6155875,2023-04-16,2023,04,16,,24.8,,6.4,,15.6,,2.4,,0,,,,,,8.7,,,,13,,65,
-78.88,43.92,OSHAWA,6155875,2023-04-17,2023,04,17,,9.3,,2.9,,6.1,,11.9,,0,,,,,,1.1,,,,20,,50,
